,Date,Year,Month,Country_id,Precipitation,SPI
88,1908-05-31,1908,May,SOM,65.94,-0.5705387845631024
89,1908-06-30,1908,June,SOM,14.61,0.3344767425675344
90,1908-07-31,1908,July,SOM,12.45,0.20782739349653262
91,1908-08-31,1908,August,SOM,9.41,0.3687192386330938
92,1908-09-30,1908,September,SOM,11.91,0.07488081447546326
93,1908-10-31,1908,October,SOM,40.77,0.08265587169590886
94,1908-11-30,1908,November,SOM,29.56,0.17201836365404333
95,1908-12-31,1908,December,SOM,6.76,0.41968593926302167
96,1909-01-31,1909,January,SOM,2.98,-0.3471206391657707
97,1909-02-28,1909,February,SOM,2.13,0.24821742344253422
98,1909-03-31,1909,March,SOM,9.63,0.33783083600299785
99,1909-04-30,1909,April,SOM,52.55,0.07884093730754083
100,1909-05-31,1909,May,SOM,58.86,-0.1813603738938458
101,1909-06-30,1909,June,SOM,11.49,0.7841141027288263
102,1909-07-31,1909,July,SOM,12.12,0.2707858019808398
103,1909-08-31,1909,August,SOM,17.93,-1.5974527858412704
104,1909-09-30,1909,September,SOM,8.58,0.6769907042499186
105,1909-10-31,1909,October,SOM,38.22,0.22289269789063443
106,1909-11-30,1909,November,SOM,28.6,0.22211150492620793
107,1909-12-31,1909,December,SOM,9.16,0.1031968152608888
108,1910-01-31,1910,January,SOM,2.66,-0.11530775285154794
109,1910-02-28,1910,February,SOM,2.15,0.2365377391195528
110,1910-03-31,1910,March,SOM,10.69,0.21757610957719722
111,1910-04-30,1910,April,SOM,45.1,0.47013732521637647
112,1910-05-31,1910,May,SOM,80.6,-1.37637995693758
113,1910-06-30,1910,June,SOM,13.49,0.49588502570235704
114,1910-07-31,1910,July,SOM,11.93,0.30703458262331956
115,1910-08-31,1910,August,SOM,13.65,-0.6097513463165899
116,1910-09-30,1910,September,SOM,8.8,0.6372116724930476
117,1910-10-31,1910,October,SOM,38.11,0.22894212960883822
118,1910-11-30,1910,November,SOM,27.54,0.2774226817475566
119,1910-12-31,1910,December,SOM,10.14,-0.026036243706648844
120,1911-01-31,1911,January,SOM,2.03,0.3410738670795785
121,1911-02-28,1911,February,SOM,1.82,0.4292525304487457
122,1911-03-31,1911,March,SOM,15.54,-0.33264598774840054
123,1911-04-30,1911,April,SOM,66.7,-0.6643595846938055
124,1911-05-31,1911,May,SOM,45.64,0.5453258674970544
125,1911-06-30,1911,June,SOM,9.66,1.0478437082080456
126,1911-07-31,1911,July,SOM,17.0,-0.6602355113628541
127,1911-08-31,1911,August,SOM,8.36,0.6110291712267656
128,1911-09-30,1911,September,SOM,31.26,-3.423865842322048
129,1911-10-31,1911,October,SOM,31.06,0.6166557079119024
130,1911-11-30,1911,November,SOM,23.66,0.479882461055889
131,1911-12-31,1911,December,SOM,4.41,0.7295815398484434
132,1912-01-31,1912,January,SOM,1.94,0.40627124135545356
133,1912-02-29,1912,February,SOM,2.49,0.037983105628868974
134,1912-03-31,1912,March,SOM,7.04,0.631660780760379
135,1912-04-30,1912,April,SOM,107.9,-2.8283073943373007
136,1912-05-31,1912,May,SOM,44.41,0.6129373710455271
137,1912-06-30,1912,June,SOM,8.59,1.2020462644172067
138,1912-07-31,1912,July,SOM,6.93,1.2609498626885796
139,1912-08-31,1912,August,SOM,12.49,-0.3420565636416764
140,1912-09-30,1912,September,SOM,7.26,0.9156648947911441
141,1912-10-31,1912,October,SOM,26.25,0.8811808584988157
142,1912-11-30,1912,November,SOM,52.59,-1.029695223322992
143,1912-12-31,1912,December,SOM,6.16,0.49880822026355487
144,1913-01-31,1913,January,SOM,2.0,0.36280632517153677
145,1913-02-28,1913,February,SOM,1.93,0.3650142666723481
146,1913-03-31,1913,March,SOM,14.56,-0.22146708973209434
147,1913-04-30,1913,April,SOM,37.31,0.87929153485528
148,1913-05-31,1913,May,SOM,59.18,-0.19895035855686305
149,1913-06-30,1913,June,SOM,16.25,0.09812889940582958
150,1913-07-31,1913,July,SOM,7.1,1.2285167431663606
151,1913-08-31,1913,August,SOM,15.07,-0.9374466837289839
152,1913-09-30,1913,September,SOM,9.91,0.43650837590156255
153,1913-10-31,1913,October,SOM,101.87,-3.2775284735973136
154,1913-11-30,1913,November,SOM,54.45,-1.126750684537811
155,1913-12-31,1913,December,SOM,4.2,0.75727433819863
156,1914-01-31,1914,January,SOM,2.01,0.35556217247421745
157,1914-02-28,1914,February,SOM,1.88,0.3942134774798016
158,1914-03-31,1914,March,SOM,6.73,0.6668296158471698
159,1914-04-30,1914,April,SOM,31.28,1.1960052555385392
160,1914-05-31,1914,May,SOM,47.46,0.4452828297261437
161,1914-06-30,1914,June,SOM,13.85,0.4440037918375927
162,1914-07-31,1914,July,SOM,8.54,0.953789142507566
163,1914-08-31,1914,August,SOM,24.45,-3.1020820815657837
164,1914-09-30,1914,September,SOM,20.11,-1.4077921873715438
165,1914-10-31,1914,October,SOM,41.98,0.016112122795666994
166,1914-11-30,1914,November,SOM,25.09,0.4052645527025603
167,1914-12-31,1914,December,SOM,4.26,0.7493621100985768
168,1915-01-31,1915,January,SOM,1.62,0.6380841276696763
169,1915-02-28,1915,February,SOM,1.46,0.6394868482624108
170,1915-03-31,1915,March,SOM,6.88,0.6498124375793678
171,1915-04-30,1915,April,SOM,29.93,1.2669113124079256
172,1915-05-31,1915,May,SOM,48.17,0.4062550512550741
173,1915-06-30,1915,June,SOM,15.38,0.22350854791234356
174,1915-07-31,1915,July,SOM,10.65,0.551236894320026
175,1915-08-31,1915,August,SOM,5.76,1.2110347186015715
176,1915-09-30,1915,September,SOM,18.46,-1.109449449195012
177,1915-10-31,1915,October,SOM,25.88,0.9015289470055013
178,1915-11-30,1915,November,SOM,24.04,0.4600539259689905
179,1915-12-31,1915,December,SOM,5.41,0.5977110715142213
180,1916-01-31,1916,January,SOM,2.44,0.04406360648948039
181,1916-02-29,1916,February,SOM,3.63,-0.6277589007810702
182,1916-03-31,1916,March,SOM,11.09,0.17219696752972521
183,1916-04-30,1916,April,SOM,42.22,0.6214035798710675
184,1916-05-31,1916,May,SOM,36.28,1.0598329188903088
185,1916-06-30,1916,June,SOM,22.39,-0.786734367065431
186,1916-07-31,1916,July,SOM,20.34,-1.2974509184464478
187,1916-08-31,1916,August,SOM,12.17,-0.2682097270417002
188,1916-09-30,1916,September,SOM,10.45,0.3388689343165159
189,1916-10-31,1916,October,SOM,24.99,0.9504743490891505
190,1916-11-30,1916,November,SOM,17.39,0.8070532899897148
191,1916-12-31,1916,December,SOM,7.5,0.3221017926956974
192,1917-01-31,1917,January,SOM,2.32,0.13099343885731404
193,1917-02-28,1917,February,SOM,1.81,0.43509237261023637
194,1917-03-31,1917,March,SOM,6.49,0.694057101075653
195,1917-04-30,1917,April,SOM,60.04,-0.31455637080483256
196,1917-05-31,1917,May,SOM,58.16,-0.1428822824434954
197,1917-06-30,1917,June,SOM,8.49,1.21645771826853
198,1917-07-31,1917,July,SOM,15.86,-0.4427428275079747
199,1917-08-31,1917,August,SOM,14.05,-0.70205989206656
200,1917-09-30,1917,September,SOM,17.84,-0.9973449051529211
201,1917-10-31,1917,October,SOM,29.82,0.6848493018262002
202,1917-11-30,1917,November,SOM,17.36,0.8086187006544701
203,1917-12-31,1917,December,SOM,4.31,0.7427685866818656
204,1918-01-31,1918,January,SOM,2.46,0.029575301094841456
205,1918-02-28,1918,February,SOM,2.0,0.3241353715419132
206,1918-03-31,1918,March,SOM,8.83,0.4285891200979419
207,1918-04-30,1918,April,SOM,50.4,0.19176539824767458
208,1918-05-31,1918,May,SOM,46.74,0.48486029521793245
